id,tweets_en,searchQuery,Sentiment
1720262878920654940,"Nuclear physicist & former IAEA inspector Jeff Smith reported in 2015 that video of an explosion received from Yemen, when analyzed by nuclear weapons experts, was most likely a neutron bomb that was most likely an Israeli attack.

Video 2015 Yemen",Israel,negative
1720308912745026033,"X platform locked the account of someone who threatened me with death, I hope that X will not just let this account resume if they just delete the post, as this is not a small thing, it’s a death threat just for using my free will to support #Israel 🇮🇱.",Israel,neutral
1720207287162433983,"Dear Miss @meutya_hafid, once in a while, look at how Palestinian babies and children are massacred by Israel.
Mba's statement as the people's representative official in charge of Foreign Affairs can be said to represent the people's attitude towards Israel's barbarism.
Hopefully the media is misquoted.",Israel,negative
1720318460927119819,It's true pictures released by Educated people.,Israel,negative
1720318460637442448,Israel predates Muslims by over a millennium. Secondly Palestinians think Israel doesn’t have a right to exist. So until that changes nothing will change,Israel,negative
1720220103654924703,"For those asking: No, Israel has not cleaned up these sites yet (except for bodies).

Why would they? There are twisted people denying the massacres that the terrorists themselves documented. 

This place is proof.",Israel,negative
1720086307936911468,"Israel's intense bombardment of Gaza and blockade is having a devastating impact on people with disabilities, many of whom are unable to flee, access assistive devices, or get medication.

hrw.org/news/2023/11/01/gaza…",Gaza,negative
1719873966917963783,"Probably one of the best descriptions of life in Gaza, by Prof. Norman Finkelstein:

""The 2,000 young people who stormed the gates of Gaza on October 7, 2023 had been born in a concentration camp. For two decades they had been locked in a strip of land 40 kilometers long and 8 kilometers wide that was between the most densely populated places in the world.

The vast majority of them could never hope to go out but only walk every day along the suffocating perimeter of the field; never aspire to gainful employment or to eat a full meal; Never expect to get married or start a family. Abandoned by all, they were “remained” to languish and die.

To accelerate this process, Israel periodically launched “operations” that caused death and destruction in Gaza: thousands of people were methodically gunned down; homes and critical infrastructure systematically pulverized.

It may sound like the script of a bad B movie, but on the night of October 6, each of those 2,000 men probably kissed his mother and then his father goodbye. Forever. And then each of them silently vowed to vindicate the relentless torture of a twilight existence and avenge the murder of a grandfather, a sister, a brother, a niece and a nephew by that satanic power that cursed their lives.""

Via @upholdreality",Gaza,negative
1720318299496497552,"#Genocide_in_Gaza Where is? Turkey
Hezbollah Lebanon, Syria, Israel, Jordan, Saudi Arabia, Yemen, Oman, Bahrain, Qatar, United Arab Emirates, Kuwait, Iraq, and Iran

The regional powers can't bow down to Biden and his bullies because it might be you next time. #PalestineHolocaust",Gaza,negative
1720318201408725330,"In VN, bro, I can hear it all the way up to my bladder",Palestine,negative
1720310916342812998,"Four shelters for internally displaced people were damaged in the Gaza Strip in the past 24 hours, the UN Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) said.",Palestine,negative
1720317217307541524,Guys don’t stop posting about Palestine. We can post about golden AND Palestine. Please. Human lives are so much more important,Palestine,negative
1720318460415057959,Ethnic cleansing is the same as Hitler done and its what Israel is now doing.War crimes are being committed.,Israel,negative
1720318460163727384,"You can hope and offer the encouragement for the genocide if that's your thing  

Is was not able to be done the previous times, where Israel was stronger and the militia in the region were far weaker

Though I'm not sure how that outcome would benefit you or your own way of life",Israel,neutral
1720318459857555943,"During the time of the Prophet Musa, Olloh, you told Musa to pick up the Israelis who were in Egypt to go to Palestine.

During the time of Musa, the Betawi people were there, weren't they in Jakarta?

Why can Betawi people be said to be people who live in Jakarta while Israeli people cannot be said to be people who live in Palestine?

.",Israel,negative
1720314535481905275,Student loan forgiveness and healthcare are apparently not as high on the government’s list as helping Israel bomb hospitals and refugee camps full of children.,Israel,negative
1720318458573832547,"Why have you not gone to Israel yet, Ben? Are you scared?",Israel,negative
1720033014300709211,"Masked Israeli soldier tries to arrest a 12-yr old boy at gunpoint. The boy allegedly threw a rock at him.

I dunno, guys. It kinda looks like Israel is just a nation of thieves, bullies & a$$holes w/short-guy syndrome.",Israel,negative
1720318458104046002,"Hey Dr. 

Guess how many babies killed today by Israel Nazis?",Israel,negative
1720318458053976282,"How do you square the circle of Israel's right to ""ensure its security"" while ""not having the right to defend itself"", Mr. Nebenzya?

Also, the historical amnesia is stunning. Ukraine was NOT attacking Russia when Russia invaded; 5 Arab nations WERE attacking Israel in 1967.",Israel,negative
1720151167383302434,"Things Islamic ecosystem doesn't want you to know..

#HamasTerrorrists #Gaza #IsraelPalestineConflict",Gaza,negative
1720072495913664533,"The Bank of England has kept interest rates on hold at 5.25%.

It says it may still need to raise rates if the war in Israel / Gaza impacts prices.

It claims this is not the time to cut rates.

And each of those decisions and claims is wrong. A thread....",Gaza,negative
1720026464006144437,"Angelina Jolie on Palestine-Israel: Family Killed, World Just Watching

Angelina Jolie talks about the Palestine-Israel war. This actress underlined the world's silence regarding the bombing in Gaza's open prison.

#20sec

20.detik.com/detikupdate/202…",Gaza,negative
1720187345184391540,When you are safe and aware that this is your land and you are not going to abandon it in this life. Gaza💔.,Gaza,negative
1719883545336746134,"Don't let them manipulate us in the media war. Whenever a State occupies another (Israel or Palestine) the one that occupies never has the ""right to defend itself"" since it is the one that always attacks.",Israel,negative
1720055706433581135,"""Israel has NO right to defend itself"" - Russian Ambassador Vasily",Israel,neutral
1719124271501586718,"Surprise. ""Moscow"" Mike Johnson, the new Speaker, is Russian-funded. 

Coincidentally, he's delaying aid to Ukraine, and conditioning aid to Israel on a $14.3 billion cut to the IRS budget, which will reduce tax revenue. 🤔",Israel,negative
1720318455411363870,"Let's deny the story once again.
Israel was attacked several times after declaring the creation of the country, but Israel is the bad guy. OK
Let's try to forget everything wrong that has ever been done in that part of the planet, on both sides.
We must have two states and Peace.",Israel,positive
1720318455210295432,Freedom of speech cannot be totalitarian. There exists thin line between freedom of speech and freedom to speak against the sovereignty of your country. In India you may  get away with such violation. But Israel has survived because it puts Jewish interest above everything .,Israel,negative
1719183687877636278,"Don’t forget about Sudan and the 10,000+ Sudanese who have been killed. Don’t forget about the millions who are displaced and homeless. 🇸🇩",Palestine,negative
1720109077811093712,Real jews support palestine.,Palestine,negative
1718690191479644608,"Civilians inspect their destroyed homes due to the #Israeli occupation airstrikes on Nusairat in the middle of Gaza Strip.

Citizens inspect their homes destroyed by the occupation raids on Nuseirat in the central Gaza Strip.

#Gaza_under_attack
#Palestine
#Israeliwarcrimes",Palestine,neutral
1720314199488762352,"⚠️ Graphic warning ⚠️ 

On the morning of October 7, they didn’t slaughter only are children’s. 
they slaughtered the humanity, the rules-of war, and the hope of the new-world for peace. 

Anyone who doubt Israel right to defend itself, your children’s will be next.",Israel,negative
1720318454652407909,"So having been born in Israel, and considering myself a Zionist, since it means the “movement for the self-determination and statehood for the Jewish people in their ancestral homeland” (see adl.org/resources/background…) I take that to mean they don’t want Jews to live there.",Israel,negative
1720318454354571519,It's well known that @Osinttechnical is totally in the tank for Israel.  If he starts to turn on Israel at all then you know that the @IDF has *really* gone overboard.,Israel,negative
1720318454115237950,"This is for Israeli soldiers, our sons, daughters, fathers, brothers and sisters. Jewish, Arab Muslim, Christian, Bedouin and Druze. All of them fighting for their family’s’ safety and Israel’s right to exist.  Thank you @JewishBook jewishbookcouncil.org/pb-dai…",Israel,neutral
1720318453142225087,"""Israel"" kills children !!",Israel,neutral
1719952413291884708,"Thank you, gentlemen of Al-Sadr
#Gaza",Gaza,negative
1719985158764269828,"An injured Palestinian boy searches for his mother throughout the hospital after his entire family was bombed west of Zawaida, in the central Gaza Strip, overnight.

Many children enter hospitals without knowing that their parents are under the rubble.",Gaza,negative
1720318420804051454,"#GazaGenocide 
#Israel 
#IsraeliNewNazism 
#Gaza",Gaza,negative
1720318420653048115,"Freedom of speech doesn't apply to Muslims fighting for the Liberation struggle of Palestinians.
Tweets been censor, flag offensive.
Stop funding Genocide in Gaza. Call for ceasefire, Israel is a terrorist and apartheid State and if you failed to address it, you will down with it",Gaza,negative
486954506517639170,Sderot cinema. Israelis bringing chairs 2 hilltop in sderot 2 watch latest from Gaza. Clapping when blasts are heard.,Gaza,negative
